eurostat_country_code,Agreena_crop_IDENTIFIER,yield_avg
MD,RYE,2.7890625
MD,RYE-SPRING-FORAGE-HARVEST,11.67625
MD,RYE-SPRING-GRAIN-HARVEST,2.7890625
MD,RYE-WINTER-FORAGE-HARVEST,11.67625
MD,SAINFOIN-FORAGE-HARVEST,7.286250000000001
MD,SORGHUM,3.7317375
MD,SORGHUM-FORAGE-HARVEST,11.67625
MD,SOYBEAN,1.5871875
MD,SOYBEAN-FORAGE-HARVEST,7.286250000000001
MD,SPRING-WHEAT,4.00125
MD,STRAWBERRY,4.813225
MD,SUGAR-BEETS,37.8076375
MD,SUNFLOWER,1.9276
MD,SUNFLOWER-SEED-HARVEST,1.9276
MD,TOMATO,10.4365
MD,TRITICALE-SPRING-FORAGE-HARVEST,11.67625
MD,TRITICALE-WINTER-FORAGE-HARVEST,11.67625
MD,VEGETABLE,8.257575000000001
MD,VETCH-FORAGE-HARVEST,7.286250000000001
MD,VETCH-SEED-HARVEST,1.274725
MD,WHEAT,3.5028125
MD,WHEAT-SPELT-GRAIN-HARVEST,3.5028125
MD,WHEAT-SPRING-FORAGE-HARVEST,11.67625
MD,WHEAT-SPRING-GRAIN-HARVEST,4.00125
MD,WHEAT-WINTER-FORAGE-HARVEST,11.67625
MD,WINTER-BARLEY,3.416875
MD,WINTER-WHEAT,3.5028125
ME,ALFALFA,6.645
ME,APPLE,10.586825
ME,BARLEY,15.9625
ME,BARLEY-SPRING-GRAIN-HARVEST,13.25
ME,BARLEY-WINTER-FORAGE-HARVEST,15.9625
ME,BARLEY-WINTER-GRAIN-HARVEST,4.39625
ME,BEAN-DRY-FORAGE-HARVEST,6.8275
ME,BEAN-FAVA-FORAGE-HARVEST,6.8275
ME,BEAN-FAVA-WINTER-FORAGE-HARVEST,6.8275
ME,BEAN-MUNG-FORAGE-HARVEST,6.8275
ME,BEAN-MUNG-SEED-HARVEST,3.09875
ME,BEET-FODDER-ROOT-HARVEST,16.7925625
ME,BEETROOT-ROOT-HARVEST,16.7925625
ME,BORAGE-SEED-HARVEST,0.5501375
ME,BUCKWHEAT,3.25375
ME,BUCKWHEAT-SEED-HARVEST,3.25375
ME,CANOLA-SPRING,2.159444444444444
ME,CANOLA-WINTER,3.162083333333333
ME,CLOVER-BERSEEM-FORAGE-HARVEST,6.8275
ME,CLOVER-CRIMSON-FORAGE-HARVEST,6.8275
ME,CLOVER-RED-FORAGE-HARVEST,6.8275
ME,CLOVER-WHITE-FORAGE-HARVEST,6.8275
ME,COTTON-SEED-HARVEST,0.09000000000000001
ME,DRY-BEAN,3.09875
ME,FLAX,1.844375
ME,FLAX-LINSEED-SEED-HARVEST,1.844375
ME,GRASS-CLOVER-MIX,6.8275
ME,GRASS-CLOVER-MIX-FORAGE-HARVEST,6.8275
ME,GRAZING-FIELD,5.44625
ME,HEMP,2.4821875
ME,HEMP-SEED-HARVEST,2.4821875
ME,HORSEBEANS,3.09875
ME,LENTIL-FORAGE-HARVEST,6.8275
ME,LUPINE-FORAGE-HARVEST,6.8275
ME,MAIZE,2.245
ME,MAIZE-CORN,4.31375
ME,MILLET-FORAGE-HARVEST,15.9625
ME,OAT-BLACK-FORAGE-HARVEST,15.9625
ME,OAT-BLACK-GRAIN-HARVEST,2.6925
ME,OAT-SPRING-GRAIN-HARVEST,2.6925
ME,OAT-WINTER-FORAGE-HARVEST,15.9625
ME,OAT-WINTER-GRAIN-HARVEST,2.6925
ME,OATS,15.9625
ME,ONION,17.6288
ME,OTHER-GRAIN,3.277125
ME,OTHER-N-FIXING-FORAGE,6.8275
ME,OTHER-NON-N-FIXING-FORAGE,15.9625
ME,OTHER-ROOT-CROPS,16.7925625
ME,OTHER-TUBER-CROP,16.7925625
ME,PEA-COW-FORAGE-HARVEST,6.8275
ME,PEA-SPRING-FORAGE-HARVEST,6.8275
ME,PEA-SPRING-SEED-HARVEST,2.9189625
ME,PEA-WINTER-FORAGE-HARVEST,6.8275
ME,PEA-WINTER-SEED-HARVEST,2.9189625
ME,PEAS,2.9189625
ME,PERENNIAL-GRASS,5.44625
ME,PLAIN-GRASS,5.44625
ME,POTATO,16.7375
ME,RAPE,3.162083333333333
ME,RAPESEED,3.162083333333333
ME,RAPESEED-SPRING-SEED-HARVEST,2.159444444444444
ME,RASPBERRY,3.1402
ME,RYE,2.29125
ME,RYE-SPRING-FORAGE-HARVEST,15.9625
ME,RYE-SPRING-GRAIN-HARVEST,2.29125
ME,RYE-WINTER-FORAGE-HARVEST,15.9625
ME,SAINFOIN-FORAGE-HARVEST,6.8275
ME,SORGHUM-FORAGE-HARVEST,15.9625
ME,SOYBEAN-FORAGE-HARVEST,6.8275
ME,SPRING-WHEAT,3.24875
ME,TEA,0.8025249999999999
ME,TOMATO,34.07355
ME,TRITICALE,4.85
ME,TRITICALE-SPRING-FORAGE-HARVEST,15.9625
ME,TRITICALE-SPRING-SEED-HARVEST,4.85
ME,TRITICALE-WINTER-FORAGE-HARVEST,15.9625
ME,VEGETABLE,14.5786875
ME,VETCH-FORAGE-HARVEST,6.8275
ME,WHEAT,3.00375
ME,WHEAT-SPELT-GRAIN-HARVEST,3.00375
ME,WHEAT-SPRING-FORAGE-HARVEST,15.9625
ME,WHEAT-SPRING-GRAIN-HARVEST,3.24875
ME,WHEAT-WINTER-FORAGE-HARVEST,15.9625
ME,WINTER-BARLEY,4.39625
ME,WINTER-WHEAT,3.00375
NL,APPLE,40.608525
NL,BARLEY-SPRING-GRAIN-HARVEST,6.1775
NL,BARLEY-WINTER-GRAIN-HARVEST,8.05625
NL,BEAN-FAVA-SEED-HARVEST,6.007825
NL,BEAN-FAVA-WINTER-SEED-HARVEST,6.007825
NL,BEAN-MUNG-SEED-HARVEST,3.97
NL,BEET-FODDER-ROOT-HARVEST,42.4523875
NL,BEET-SUGAR-ROOT-HARVEST,82.4
NL,BEETROOT-ROOT-HARVEST,42.4523875
NL,BLUEBERRY,10.365425
NL,BORAGE-SEED-HARVEST,0.9562125
NL,CANOLA-WINTER,3.40125
NL,CARROT-ROOT-HARVEST,59.910875
NL,CARROT-SEED-HARVEST,1.5154375
NL,DRY-BEAN,3.97
NL,FLAX,0.97125
NL,FLAX-LINSEED-SEED-HARVEST,0.97125
NL,HEMP,7.54375
NL,HEMP-BIOMASS-HARVEST,5.6510875
NL,HEMP-FIBER-HARVEST,5.6510875
NL,HEMP-SEED-HARVEST,7.54375
NL,HORSEBEANS,3.97
NL,MAIZE,48.3875
NL,MAIZE-CORN,8.49375
NL,OAT-BLACK-GRAIN-HARVEST,5.205
NL,OAT-SPRING-GRAIN-HARVEST,5.205
NL,OAT-WINTER-GRAIN-HARVEST,5.205
NL,ONION,46.076925
NL,OTHER-GRAIN,3.05875
NL,OTHER-ROOT-CROPS,42.4523875
NL,OTHER-TUBER-CROP,42.4523875
NL,PEA-SPRING-SEED-HARVEST,20.8125
NL,PEA-WINTER-SEED-HARVEST,20.8125
NL,PEAS,20.8125
NL,POTATO,41.4375
NL,RAPE,3.40125
NL,RAPESEED,3.40125
NL,RASPBERRY,22.4575625
NL,RYE,3.63625
NL,RYE-SPRING-GRAIN-HARVEST,3.63625
NL,SOYBEAN,0.355
NL,SPINACH-LEAF-HARVEST,20.3702125
NL,SPRING-WHEAT,6.37875
NL,STRAWBERRY,41.538175
NL,SUGAR-BEETS,82.4
NL,SUNFLOWER,0.35375
NL,SUNFLOWER-SEED-HARVEST,0.35375
NL,TOMATO,500.5506125
NL,TRITICALE,4.965
NL,TRITICALE-SPRING-SEED-HARVEST,4.965
NL,VEGETABLE,57.37605
NL,WHEAT,8.873750000000001
NL,WHEAT-SPELT-GRAIN-HARVEST,8.873750000000001
NL,WHEAT-SPRING-GRAIN-HARVEST,6.37875
NL,WINTER-BARLEY,8.05625
NL,WINTER-WHEAT,8.873750000000001
MK,ALFALFA,5.46125
MK,APPLE,8.7064
MK,BARLEY,11.67625
MK,BARLEY-SPRING-GRAIN-HARVEST,2.565
MK,BARLEY-WINTER-FORAGE-HARVEST,11.67625
MK,BARLEY-WINTER-GRAIN-HARVEST,2.91125
MK,BEAN-DRY-FORAGE-HARVEST,4.25375
MK,BEAN-FAVA-FORAGE-HARVEST,4.25375
MK,BEAN-FAVA-WINTER-FORAGE-HARVEST,4.25375
MK,BEAN-MUNG-FORAGE-HARVEST,4.25375
MK,BEAN-MUNG-SEED-HARVEST,0.83875
MK,BEET-FODDER-ROOT-HARVEST,14.356525
MK,BEET-SUGAR-ROOT-HARVEST,5.27375
MK,BEETROOT-ROOT-HARVEST,14.356525
MK,BORAGE-SEED-HARVEST,18.9125
MK,BUCKWHEAT,4.85375
MK,BUCKWHEAT-SEED-HARVEST,4.85375
MK,CANOLA-SPRING,10.66625
MK,CANOLA-WINTER,2.6925
MK,CARROT-ROOT-HARVEST,10.241325
MK,CARROT-SEED-HARVEST,1.097125
MK,CLOVER-BERSEEM-FORAGE-HARVEST,4.25375
MK,CLOVER-CRIMSON-FORAGE-HARVEST,4.25375
MK,CLOVER-RED-FORAGE-HARVEST,4.25375
MK,CLOVER-WHITE-FORAGE-HARVEST,4.25375
MK,COTTON,1.033125
MK,COTTON-SEED-HARVEST,0.8406250000000001
MK,DRY-BEAN,0.83875
MK,FLAX,2.014166666666667
MK,FLAX-LINSEED-SEED-HARVEST,2.014166666666667
MK,GRASS-CLOVER-MIX,4.25375
MK,GRASS-CLOVER-MIX-FORAGE-HARVEST,4.25375
MK,GRAZING-FIELD,2.25625
MK,HEMP,2.337916666666667
MK,HEMP-BIOMASS-HARVEST,9.7634625
MK,HEMP-FIBER-HARVEST,9.7634625
MK,HEMP-SEED-HARVEST,2.337916666666667
MK,HORSEBEANS,0.83875
MK,LENTIL-FORAGE-HARVEST,4.25375
MK,LENTIL-SEED-HARVEST,1.1521875
MK,LUPINE-FORAGE-HARVEST,4.25375
MK,MAIZE,24.55
MK,MAIZE-CORN,4.66625
MK,MILLET,1.339675
MK,MILLET-FORAGE-HARVEST,11.67625
MK,OAT-BLACK-FORAGE-HARVEST,11.67625
MK,OAT-BLACK-GRAIN-HARVEST,1.86
MK,OAT-SPRING-GRAIN-HARVEST,1.86
MK,OAT-WINTER-FORAGE-HARVEST,11.67625
MK,OAT-WINTER-GRAIN-HARVEST,1.86
MK,OATS,11.67625
MK,ONION,16.726925
MK,OTHER-GRAIN,11.65125
MK,OTHER-LEGUME,5.2625
MK,OTHER-N-FIXING-FORAGE,4.25375
MK,OTHER-NON-N-FIXING-FORAGE,11.67625
MK,OTHER-ROOT-CROPS,14.356525
MK,OTHER-TUBER-CROP,14.356525
MK,PEA-COW-FORAGE-HARVEST,4.25375
MK,PEA-COW-SEED-HARVEST,3.6721125
MK,PEA-SPRING-FORAGE-HARVEST,4.25375
MK,PEA-SPRING-SEED-HARVEST,7.32125
MK,PEA-WINTER-FORAGE-HARVEST,4.25375
MK,PEA-WINTER-SEED-HARVEST,7.32125
MK,PEAS,7.32125
MK,PEAS-CHICK-SEED-HARVEST,1.29155
MK,PERENNIAL-GRASS,2.25625
MK,PLAIN-GRASS,2.25625
MK,POTATO,14.2875
MK,RAPE,2.6925
MK,RAPESEED,2.6925
MK,RAPESEED-SPRING-SEED-HARVEST,10.66625
MK,RASPBERRY,6.11485
MK,RICE,5.85375
MK,RYE,2.32125
MK,RYE-SPRING-FORAGE-HARVEST,11.67625
MK,RYE-SPRING-GRAIN-HARVEST,2.32125
MK,RYE-WINTER-FORAGE-HARVEST,11.67625
MK,SAINFOIN-FORAGE-HARVEST,4.25375
MK,SAINFOIN-SEED-HARVEST,5.2625
MK,SORGHUM,1.2148125
MK,SORGHUM-FORAGE-HARVEST,11.67625
MK,SOYBEAN,1.68125
MK,SOYBEAN-FORAGE-HARVEST,4.25375
MK,SPINACH-LEAF-HARVEST,13.7728
MK,SPRING-WHEAT,3.19375
MK,STRAWBERRY,6.2399125
MK,SUGAR-BEETS,5.27375
MK,SUNFLOWER,1.40625
MK,SUNFLOWER-SEED-HARVEST,1.40625
MK,TOMATO,28.6397625
MK,TRITICALE,4.73625
MK,TRITICALE-SPRING-FORAGE-HARVEST,11.67625
MK,TRITICALE-SPRING-SEED-HARVEST,4.73625
MK,TRITICALE-WINTER-FORAGE-HARVEST,11.67625
MK,VEGETABLE,16.1335875
MK,VETCH-FORAGE-HARVEST,4.25375
MK,VETCH-SEED-HARVEST,1.4601
MK,WHEAT,3.09875
MK,WHEAT-SPELT-GRAIN-HARVEST,3.09875
MK,WHEAT-SPRING-FORAGE-HARVEST,11.67625
MK,WHEAT-SPRING-GRAIN-HARVEST,3.19375
MK,WHEAT-WINTER-FORAGE-HARVEST,11.67625
MK,WINTER-BARLEY,2.91125
MK,WINTER-WHEAT,3.09875
NO,ALFALFA,26.38575
NO,APPLE,9.542225
NO,BARLEY,16.8875
NO,BARLEY-SPRING-GRAIN-HARVEST,4.595
NO,BARLEY-WINTER-FORAGE-HARVEST,16.8875
NO,BARLEY-WINTER-GRAIN-HARVEST,5.534375
NO,BEAN-DRY-FORAGE-HARVEST,4.72
NO,BEAN-FAVA-FORAGE-HARVEST,4.72
NO,BEAN-FAVA-WINTER-FORAGE-HARVEST,4.72
NO,BEAN-MUNG-FORAGE-HARVEST,4.72
NO,BEAN-MUNG-SEED-HARVEST,6.6325
NO,BEET-FODDER-ROOT-HARVEST,28.8535125
NO,BEETROOT-ROOT-HARVEST,28.8535125
NO,BLUEBERRY,1.132925
NO,BORAGE-SEED-HARVEST,0.25375
NO,CANOLA-SPRING,2.01625
NO,CANOLA-WINTER,3.162083333333333
NO,CARROT-ROOT-HARVEST,31.4956625
NO,CLOVER-BERSEEM-FORAGE-HARVEST,4.72
NO,CLOVER-CRIMSON-FORAGE-HARVEST,4.72
NO,CLOVER-RED-FORAGE-HARVEST,4.72
NO,CLOVER-WHITE-FORAGE-HARVEST,4.72
NO,COTTON-SEED-HARVEST,0.54125
NO,DRY-BEAN,6.6325
NO,FLAX,1.844375
NO,FLAX-LINSEED-SEED-HARVEST,1.844375
NO,GRASS-CLOVER-MIX,4.72
NO,GRASS-CLOVER-MIX-FORAGE-HARVEST,4.72
NO,GRAZING-FIELD,3.52625
NO,HEMP,2.4821875
NO,HEMP-SEED-HARVEST,2.4821875
NO,HORSEBEANS,6.6325
NO,LENTIL-FORAGE-HARVEST,4.72
NO,LUPINE-FORAGE-HARVEST,4.72
NO,MAIZE,13.3475
NO,MILLET-FORAGE-HARVEST,16.8875
NO,OAT-BLACK-FORAGE-HARVEST,16.8875
NO,OAT-BLACK-GRAIN-HARVEST,4.15125
NO,OAT-SPRING-GRAIN-HARVEST,4.15125
NO,OAT-WINTER-FORAGE-HARVEST,16.8875
NO,OAT-WINTER-GRAIN-HARVEST,4.15125
NO,OATS,16.8875
NO,OTHER-GRAIN,3.24625
NO,OTHER-N-FIXING-FORAGE,4.72
NO,OTHER-NON-N-FIXING-FORAGE,16.8875
NO,OTHER-ROOT-CROPS,28.8535125
NO,OTHER-TUBER-CROP,28.8535125
NO,PEA-COW-FORAGE-HARVEST,4.72
NO,PEA-SPRING-FORAGE-HARVEST,4.72
NO,PEA-SPRING-SEED-HARVEST,1.32875
NO,PEA-WINTER-FORAGE-HARVEST,4.72
NO,PEA-WINTER-SEED-HARVEST,1.32875
NO,PEAS,1.32875
NO,PERENNIAL-GRASS,3.52625
NO,PLAIN-GRASS,3.52625
NO,POTATO,27.85
NO,RAPE,3.162083333333333
NO,RAPESEED,3.162083333333333
NO,RAPESEED-SPRING-SEED-HARVEST,2.01625
NO,RASPBERRY,6.58945
NO,RYE,6.75875
NO,RYE-SPRING-FORAGE-HARVEST,16.8875
NO,RYE-SPRING-GRAIN-HARVEST,6.75875
NO,RYE-WINTER-FORAGE-HARVEST,16.8875
NO,SAINFOIN-FORAGE-HARVEST,4.72
NO,SORGHUM-FORAGE-HARVEST,16.8875
NO,SOYBEAN-FORAGE-HARVEST,4.72
NO,SPRING-WHEAT,4.59875
NO,STRAWBERRY,5.842675
NO,TOMATO,339.39675
NO,TRITICALE,6.259725
NO,TRITICALE-SPRING-FORAGE-HARVEST,16.8875
NO,TRITICALE-SPRING-SEED-HARVEST,6.259725
NO,TRITICALE-WINTER-FORAGE-HARVEST,16.8875
NO,VEGETABLE,26.2393375
NO,VETCH-FORAGE-HARVEST,4.72
NO,WHEAT,4.28375
NO,WHEAT-SPELT-GRAIN-HARVEST,4.28375
NO,WHEAT-SPRING-FORAGE-HARVEST,16.8875
NO,WHEAT-SPRING-GRAIN-HARVEST,4.59875
NO,WHEAT-WINTER-FORAGE-HARVEST,16.8875
NO,WINTER-BARLEY,5.534375
NO,WINTER-WHEAT,4.28375
PL,ALFALFA,20.9875
PL,APPLE,20.2697125
PL,BARLEY,11.85875
PL,BARLEY-SPRING-GRAIN-HARVEST,3.50625
PL,BARLEY-WINTER-FORAGE-HARVEST,11.85875
PL,BARLEY-WINTER-GRAIN-HARVEST,4.44125
PL,BEAN-DRY-FORAGE-HARVEST,14.08625
PL,BEAN-FAVA-FORAGE-HARVEST,14.08625
PL,BEAN-FAVA-SEED-HARVEST,2.5580625
PL,BEAN-FAVA-WINTER-FORAGE-HARVEST,14.08625
PL,BEAN-FAVA-WINTER-SEED-HARVEST,2.5580625
PL,BEAN-MUNG-FORAGE-HARVEST,14.08625
PL,BEAN-MUNG-SEED-HARVEST,2.59625
PL,BEET-FODDER-ROOT-HARVEST,27.077375
PL,BEET-SUGAR-ROOT-HARVEST,60.8875
PL,BEETROOT-ROOT-HARVEST,27.077375
PL,BLUEBERRY,3.9115125
PL,BORAGE-SEED-HARVEST,1.35
PL,BUCKWHEAT,1.45875
PL,BUCKWHEAT-SEED-HARVEST,1.45875
PL,CANOLA-SPRING,2.15625
PL,CANOLA-WINTER,2.845
PL,CARROT-ROOT-HARVEST,34.8433625
PL,CLOVER-BERSEEM-FORAGE-HARVEST,14.08625
PL,CLOVER-CRIMSON-FORAGE-HARVEST,14.08625
PL,CLOVER-RED-FORAGE-HARVEST,14.08625
PL,CLOVER-WHITE-FORAGE-HARVEST,14.08625
PL,DRY-BEAN,2.59625
PL,FLAX,1.34625
PL,FLAX-LINSEED-SEED-HARVEST,1.34625
PL,GRASS-CLOVER-MIX,14.08625
PL,GRASS-CLOVER-MIX-FORAGE-HARVEST,14.08625
PL,GRAZING-FIELD,16.15
PL,HEMP,6.53875
PL,HEMP-BIOMASS-HARVEST,7.80235
PL,HEMP-FIBER-HARVEST,7.80235
PL,HEMP-SEED-HARVEST,6.53875
PL,HORSEBEANS,2.59625
PL,LENTIL-FORAGE-HARVEST,14.08625
PL,LUPINE-FORAGE-HARVEST,14.08625
PL,LUPINE-SEED-HARVEST,1.50125
PL,MAIZE,33.6
PL,MAIZE-CORN,6.43125
PL,MILLET,2.6222125
PL,MILLET-FORAGE-HARVEST,11.85875
PL,OAT-BLACK-FORAGE-HARVEST,11.85875
PL,OAT-BLACK-GRAIN-HARVEST,2.82625
PL,OAT-SPRING-GRAIN-HARVEST,2.82625
PL,OAT-WINTER-FORAGE-HARVEST,11.85875
PL,OAT-WINTER-GRAIN-HARVEST,2.82625
PL,OATS,11.85875
PL,ONION,24.625725
PL,OTHER-GRAIN,2.5525
PL,OTHER-LEGUME,2.21125
PL,OTHER-N-FIXING-FORAGE,14.08625
PL,OTHER-NON-N-FIXING-FORAGE,11.85875
PL,OTHER-ROOT-CROPS,27.077375
PL,OTHER-TUBER-CROP,27.077375
PL,PEA-COW-FORAGE-HARVEST,14.08625
PL,PEA-SPRING-FORAGE-HARVEST,14.08625
PL,PEA-SPRING-SEED-HARVEST,2.01125
PL,PEA-WINTER-FORAGE-HARVEST,14.08625
PL,PEA-WINTER-SEED-HARVEST,2.01125
PL,PEAS,2.01125
PL,PERENNIAL-GRASS,16.15
PL,PLAIN-GRASS,16.15
PL,POTATO,27.4
PL,RAPE,2.845
PL,RAPESEED,2.845
PL,RAPESEED-SPRING-SEED-HARVEST,2.15625
PL,RASPBERRY,4.2424125
PL,RYE,2.97625
PL,RYE-SPRING-FORAGE-HARVEST,11.85875
PL,RYE-SPRING-GRAIN-HARVEST,2.97625
PL,RYE-WINTER-FORAGE-HARVEST,11.85875
PL,SAINFOIN-FORAGE-HARVEST,14.08625
PL,SAINFOIN-SEED-HARVEST,2.21125
PL,SORGHUM-FORAGE-HARVEST,11.85875
PL,SOYBEAN,2.03
PL,SOYBEAN-FORAGE-HARVEST,14.08625
PL,SPINACH-LEAF-HARVEST,7.7221
PL,SPRING-WHEAT,3.6575
PL,STRAWBERRY,4.0900125
PL,SUGAR-BEETS,60.8875
PL,SUNFLOWER,1.90375
PL,SUNFLOWER-SEED-HARVEST,1.90375
PL,TOMATO,78.2065875
PL,TRITICALE,3.8
PL,TRITICALE-SPRING-FORAGE-HARVEST,11.85875
PL,TRITICALE-SPRING-SEED-HARVEST,3.8
PL,TRITICALE-WINTER-FORAGE-HARVEST,11.85875
PL,VEGETABLE,32.0515125
PL,VETCH-FORAGE-HARVEST,14.08625
PL,VETCH-SEED-HARVEST,1.4171875
PL,WHEAT,4.85125
PL,WHEAT-SPELT-GRAIN-HARVEST,4.85125
PL,WHEAT-SPRING-FORAGE-HARVEST,11.85875
PL,WHEAT-SPRING-GRAIN-HARVEST,3.6575
PL,WHEAT-WINTER-FORAGE-HARVEST,11.85875
PL,WINTER-BARLEY,4.44125
PL,WINTER-WHEAT,4.85125
PT,ALFALFA,13.36541666666667
PT,APPLE,21.5602375
PT,BARLEY,13.0125
PT,BARLEY-SPRING-GRAIN-HARVEST,3.739375
PT,BARLEY-WINTER-FORAGE-HARVEST,13.0125
PT,BARLEY-WINTER-GRAIN-HARVEST,2.76125
PT,BEAN-DRY-FORAGE-HARVEST,7.286250000000001
PT,BEAN-FAVA-FORAGE-HARVEST,7.286250000000001
PT,BEAN-FAVA-SEED-HARVEST,4.529387499999999
PT,BEAN-FAVA-WINTER-FORAGE-HARVEST,7.286250000000001
PT,BEAN-FAVA-WINTER-SEED-HARVEST,4.529387499999999
PT,BEAN-MUNG-FORAGE-HARVEST,7.286250000000001
PT,BEAN-MUNG-SEED-HARVEST,0.65625
PT,BEET-FODDER-ROOT-HARVEST,21.6595625
PT,BEET-SUGAR-ROOT-HARVEST,50.9125
PT,BEETROOT-ROOT-HARVEST,21.6595625
PT,BLUEBERRY,8.24285
PT,BORAGE-SEED-HARVEST,0.8945
PT,BUCKWHEAT,1.3775
PT,BUCKWHEAT-SEED-HARVEST,1.3775
PT,CANOLA-SPRING,3.24
PT,CANOLA-WINTER,2.3775
PT,CARROT-ROOT-HARVEST,45.9728
PT,CLOVER-BERSEEM-FORAGE-HARVEST,7.286250000000001
PT,CLOVER-CRIMSON-FORAGE-HARVEST,7.286250000000001
PT,CLOVER-RED-FORAGE-HARVEST,7.286250000000001
PT,CLOVER-WHITE-FORAGE-HARVEST,7.286250000000001
PT,COTTON,1.033125
PT,COTTON-SEED-HARVEST,0.8406250000000001
PT,DRY-BEAN,0.65625
PT,FLAX,2.014166666666667
PT,FLAX-LINSEED-SEED-HARVEST,2.014166666666667
PT,GRASS-CLOVER-MIX,7.286250000000001
PT,GRASS-CLOVER-MIX-FORAGE-HARVEST,7.286250000000001
PT,GRAZING-FIELD,5.894166666666666
PT,HEMP,2.337916666666667
PT,HEMP-SEED-HARVEST,2.337916666666667
PT,HORSEBEANS,0.65625
PT,LENTIL-FORAGE-HARVEST,7.286250000000001
PT,LUPINE-FORAGE-HARVEST,7.286250000000001
PT,LUPINE-SEED-HARVEST,1.7012875
PT,MAIZE,28.825
PT,MAIZE-CORN,9.04125
PT,MILLET,8.9227375
PT,MILLET-FORAGE-HARVEST,13.0125
PT,OAT-BLACK-FORAGE-HARVEST,13.0125
PT,OAT-BLACK-GRAIN-HARVEST,1.3475
PT,OAT-SPRING-GRAIN-HARVEST,1.3475
PT,OAT-WINTER-FORAGE-HARVEST,13.0125
PT,OAT-WINTER-GRAIN-HARVEST,1.3475
PT,OATS,13.0125
PT,ONION,30.285375
PT,OTHER-GRAIN,4.8064375
PT,OTHER-LEGUME,0.87625
PT,OTHER-N-FIXING-FORAGE,7.286250000000001
PT,OTHER-NON-N-FIXING-FORAGE,13.0125
PT,OTHER-ROOT-CROPS,21.6595625
PT,OTHER-TUBER-CROP,21.6595625
PT,PEA-COW-FORAGE-HARVEST,7.286250000000001
PT,PEA-SPRING-FORAGE-HARVEST,7.286250000000001
PT,PEA-WINTER-FORAGE-HARVEST,7.286250000000001
PT,PEANUT,4.1176
PT,PEAS-CHICK-SEED-HARVEST,0.8488125
PT,PERENNIAL-GRASS,5.894166666666666
PT,PLAIN-GRASS,5.894166666666666
PT,POTATO,22.0875
PT,RAPE,2.3775
PT,RAPESEED,2.3775
PT,RAPESEED-SPRING-SEED-HARVEST,3.24
PT,RASPBERRY,18.486375
PT,RICE,5.75
PT,RYE,1.05875
PT,RYE-SPRING-FORAGE-HARVEST,13.0125
PT,RYE-SPRING-GRAIN-HARVEST,1.05875
PT,RYE-WINTER-FORAGE-HARVEST,13.0125
PT,SAINFOIN-FORAGE-HARVEST,7.286250000000001
PT,SAINFOIN-SEED-HARVEST,0.87625
PT,SORGHUM-FORAGE-HARVEST,13.0125
PT,SOYBEAN-FORAGE-HARVEST,7.286250000000001
PT,SPINACH-LEAF-HARVEST,13.9849375
PT,SPRING-WHEAT,4.00125
PT,STRAWBERRY,29.4039125
PT,SUGAR-BEETS,50.9125
PT,SUNFLOWER,1.47375
PT,SUNFLOWER-SEED-HARVEST,1.47375
PT,TEA,3.63235
PT,TOMATO,88.0938
PT,TRITICALE,1.65125
PT,TRITICALE-SPRING-FORAGE-HARVEST,13.0125
PT,TRITICALE-SPRING-SEED-HARVEST,1.65125
PT,TRITICALE-WINTER-FORAGE-HARVEST,13.0125
PT,VEGETABLE,48.4919125
PT,VETCH-FORAGE-HARVEST,7.286250000000001
PT,WHEAT,2.34625
PT,WHEAT-SPELT-GRAIN-HARVEST,2.34625
PT,WHEAT-SPRING-FORAGE-HARVEST,13.0125
PT,WHEAT-SPRING-GRAIN-HARVEST,4.00125
PT,WHEAT-WINTER-FORAGE-HARVEST,13.0125
PT,WINTER-BARLEY,2.76125
PT,WINTER-WHEAT,2.34625
RO,ALFALFA,3.72
RO,APPLE,9.34475
RO,BARLEY,13.42625
RO,BARLEY-SPRING-GRAIN-HARVEST,2.6275
RO,BARLEY-WINTER-FORAGE-HARVEST,13.42625
RO,BARLEY-WINTER-GRAIN-HARVEST,4.2475
RO,BEAN-DRY-FORAGE-HARVEST,3.40625
RO,BEAN-FAVA-FORAGE-HARVEST,3.40625
RO,BEAN-FAVA-SEED-HARVEST,6.153875
RO,BEAN-FAVA-WINTER-FORAGE-HARVEST,3.40625
RO,BEAN-FAVA-WINTER-SEED-HARVEST,6.153875
RO,BEAN-MUNG-FORAGE-HARVEST,3.40625
RO,BEAN-MUNG-SEED-HARVEST,1.19125
RO,BEET-FODDER-ROOT-HARVEST,16.085
RO,BEET-SUGAR-ROOT-HARVEST,38.35
RO,BEETROOT-ROOT-HARVEST,16.085
RO,BLUEBERRY,2.6902875
RO,BORAGE-SEED-HARVEST,0.98625
RO,BUCKWHEAT,1.6425
RO,BUCKWHEAT-SEED-HARVEST,1.6425
RO,CANOLA-SPRING,2.17375
RO,CANOLA-WINTER,2.585
RO,CARROT-ROOT-HARVEST,14.2349125
RO,CARROT-SEED-HARVEST,1.4269
RO,CLOVER-BERSEEM-FORAGE-HARVEST,3.40625
RO,CLOVER-CRIMSON-FORAGE-HARVEST,3.40625
RO,CLOVER-RED-FORAGE-HARVEST,3.40625
RO,CLOVER-WHITE-FORAGE-HARVEST,3.40625
RO,COTTON,1.033125
RO,COTTON-SEED-HARVEST,0.845
RO,DRY-BEAN,1.19125
